,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
4466,51,3,159604,6,10,2,4,3,1,2,0,0,40,1,2
4467,40,3,123557,6,10,2,6,2,1,1,0,0,40,1,1
4468,24,3,275421,8,11,1,10,4,1,2,0,0,40,1,1
4469,18,3,167147,16,8,1,6,4,1,1,0,0,24,1,1
4470,41,3,197583,13,6,2,8,2,2,1,0,0,40,1,2
4471,46,3,175109,2,9,2,1,2,1,1,0,1485,40,1,2
4472,46,3,117502,2,9,2,1,3,1,2,0,0,40,1,1
4473,64,3,180401,13,6,2,8,2,1,1,0,0,40,1,2
4474,50,2,146603,11,15,2,4,2,1,1,0,0,40,1,2
4475,53,1,143822,4,14,2,4,2,1,1,0,0,36,1,2
4476,21,3,51985,2,9,1,7,1,1,1,0,0,40,1,1
4477,22,1,48121,6,10,2,5,2,1,1,0,0,25,1,1
4478,37,3,234807,1,13,3,2,5,1,2,7430,0,45,1,2
4479,39,4,65324,11,15,1,4,1,1,1,0,0,55,1,2
4480,30,3,302149,1,13,2,6,2,3,1,0,0,40,4,1
4481,25,3,168403,1,13,1,4,1,1,1,0,1741,40,1,1
4482,26,3,159897,6,10,1,2,5,2,2,0,0,40,1,1
4483,43,3,416338,1,13,1,6,1,1,1,0,0,50,1,1
4484,59,3,370615,2,9,7,1,5,1,2,0,0,60,1,1
4485,27,3,219371,2,9,4,1,5,1,2,0,0,40,3,1
4486,55,3,120970,13,6,2,7,2,2,1,0,0,40,1,2
4487,20,3,22966,6,10,1,5,4,1,1,0,0,12,11,1
4488,25,3,34541,8,11,1,4,1,1,2,0,0,36,11,1
4489,28,3,191027,7,12,5,5,1,1,1,0,0,40,1,1
4490,29,3,107458,1,13,1,6,1,1,1,0,0,50,1,1
4491,60,3,121832,3,7,2,6,2,1,1,0,0,40,1,2
4492,37,5,233825,1,13,2,4,3,1,2,15024,0,50,1,2
4493,25,3,73839,3,7,3,6,4,1,2,0,0,40,1,1
4494,27,3,109165,6,10,2,7,2,1,1,0,0,60,1,1
4495,50,1,103063,1,13,2,2,2,1,1,0,0,40,1,2
4496,41,2,29762,6,10,2,9,2,1,1,5013,0,70,1,1
4497,46,3,111979,9,4,2,7,2,1,1,0,0,47,1,1
4498,35,3,150125,8,11,3,5,5,2,2,0,0,40,1,1
4501,40,3,118001,2,9,1,3,1,2,1,0,0,40,1,1
4502,49,3,149337,1,13,2,2,2,1,1,0,0,40,1,2
4503,29,3,36601,1,13,1,4,1,1,2,0,0,50,1,1
4504,43,5,118600,1,13,3,4,5,1,2,0,625,40,1,1
4505,39,3,279272,7,12,1,8,1,2,1,0,0,60,1,1
4506,35,3,181020,2,9,1,3,4,1,1,0,0,60,1,1
4507,52,3,165998,6,10,2,10,2,1,1,0,0,40,1,1
4508,25,3,218136,6,10,1,3,1,2,1,0,0,40,33,1
4509,20,7,182200,2,9,1,10,4,1,2,0,0,30,1,1
4511,24,3,140001,1,13,1,2,1,1,1,0,0,40,1,1
4512,29,3,193260,1,13,2,7,6,3,1,0,0,30,4,1
4513,21,3,191243,6,10,1,5,4,1,1,0,0,40,1,1
4514,37,4,207887,1,13,3,2,6,1,2,0,0,50,1,1
4515,43,4,211450,2,9,1,1,4,1,1,0,0,40,1,1
4516,19,3,184759,2,9,1,1,1,1,2,0,0,26,1,1
4517,47,3,197836,2,9,2,6,2,1,1,0,0,45,1,1
4518,61,3,232308,2,9,2,8,2,1,1,0,0,45,1,2
4520,35,3,301614,2,9,2,5,2,1,1,0,0,60,1,1
4521,60,3,146674,13,6,2,3,2,2,1,0,0,40,1,1
4522,27,3,225291,6,10,1,1,1,1,2,0,0,40,1,1
4523,57,5,148509,1,13,2,4,2,3,1,0,0,35,4,1
4524,56,3,136413,14,2,2,7,2,1,1,0,0,40,1,1
4525,27,3,126060,2,9,1,2,1,1,2,0,0,40,1,1
4526,47,3,73064,9,4,2,10,3,2,2,0,0,35,1,1
4527,19,3,39026,2,9,1,5,1,1,1,0,0,30,1,1
4528,28,2,33035,16,8,3,5,5,1,2,0,0,30,1,1
4529,43,3,193494,13,6,2,1,2,1,1,0,0,40,1,1
4530,63,5,147440,6,10,3,2,1,1,2,0,0,35,1,1
4532,25,3,64671,2,9,3,3,4,3,2,0,0,40,14,1
4533,35,2,225399,2,9,1,10,4,1,1,8614,0,40,1,2
4534,20,3,174391,2,9,1,3,4,1,2,0,0,40,1,1
4535,48,3,377757,13,6,2,6,2,1,1,0,0,70,1,1
4536,30,5,364310,1,13,1,4,1,2,2,0,0,40,12,1
4537,31,3,110643,1,13,2,4,2,1,1,0,0,40,1,2
4538,20,3,70240,2,9,1,6,4,3,2,0,0,24,14,1
4539,57,1,32694,4,14,2,4,2,1,1,0,0,50,1,2
4540,41,3,95047,8,11,2,1,3,1,2,7688,0,44,1,2
4541,33,3,264936,2,9,3,1,6,1,2,0,0,40,1,1
4542,27,3,367329,8,11,2,9,2,1,1,0,0,40,1,1
4543,34,3,56026,2,9,2,9,2,1,1,0,0,60,1,2
4544,22,3,186452,13,6,1,7,1,1,1,0,0,30,1,1
4545,50,3,125417,7,12,2,2,3,2,2,0,0,40,1,2
4546,40,2,242082,1,13,2,4,2,1,1,0,0,45,1,2
4547,37,3,31023,2,9,2,7,2,1,1,0,0,51,1,1
4549,53,3,424079,4,14,2,2,2,1,1,15024,0,55,1,2
4550,38,2,108947,6,10,2,10,2,1,1,7688,0,40,1,2
4551,25,1,261979,2,9,1,4,1,1,1,0,0,40,1,1
4552,51,3,55507,2,9,2,7,2,2,1,0,0,40,1,1
4554,18,3,353358,6,10,1,5,4,1,1,0,0,16,1,1
4555,41,3,67339,3,7,2,3,2,1,1,7688,0,40,1,2
4556,33,3,235109,2,9,1,1,5,1,2,0,0,40,1,1
4557,33,3,208180,1,13,1,6,1,1,2,0,0,40,1,1
4558,67,1,423561,6,10,2,8,2,1,1,0,0,40,1,1
4559,47,2,145290,2,9,2,2,2,1,1,0,2415,50,1,2
4560,24,3,403671,6,10,1,10,1,1,1,0,0,40,1,1
4561,32,5,49325,9,4,2,5,2,1,1,0,0,40,1,1
4562,29,3,370494,2,9,1,5,5,1,2,0,0,40,6,1
4563,25,3,267012,8,11,1,6,1,1,1,0,0,45,1,1
4564,33,3,191856,6,10,3,1,1,1,2,0,0,40,1,1
4565,55,3,80445,1,13,2,7,2,1,1,0,0,40,1,1
4566,31,3,379798,6,10,2,6,2,1,1,0,0,40,1,2
4567,32,5,168387,4,14,2,4,2,1,1,0,0,50,1,1
4568,18,3,301948,2,9,1,13,4,1,1,34095,0,3,1,1
4569,36,3,274809,2,9,3,1,5,1,2,0,0,50,1,1
4570,58,3,233193,2,9,7,1,1,1,2,0,0,27,1,1
4571,34,3,299635,4,14,2,2,2,1,1,0,1902,50,1,2
4572,19,3,236396,3,7,1,3,1,1,1,0,0,40,1,1
4573,21,3,688355,2,9,1,1,5,2,2,0,0,40,1,1
4574,36,7,37019,2,9,1,9,1,1,1,0,0,50,1,1
4575,37,3,148015,1,13,2,4,3,2,2,15024,0,40,1,2
4576,43,3,122975,2,9,2,10,3,2,2,0,0,21,35,1
4577,52,1,349795,1,13,2,13,2,1,1,0,0,40,1,1
4579,43,3,108945,6,10,3,4,5,1,2,0,0,38,1,1
4580,22,3,237498,2,9,1,5,4,1,1,0,0,40,1,1
4581,57,3,188872,12,3,3,8,5,1,1,6497,0,40,1,1
4582,37,3,324019,7,12,1,1,1,1,2,0,0,40,1,1
4583,39,3,82488,6,10,3,6,5,3,2,0,0,38,1,1
4584,54,3,206964,6,10,2,6,2,1,1,0,0,40,1,2
4585,27,3,37088,7,12,1,5,1,1,1,0,0,40,1,1
4586,21,3,152540,2,9,1,1,1,1,2,0,0,35,1,1
4587,65,3,143554,6,10,5,1,1,1,2,0,0,38,1,1
4588,30,3,126242,6,10,2,5,3,1,2,0,0,40,1,1
4589,22,3,127185,5,5,1,10,1,1,2,0,0,40,1,1
4590,26,3,164018,1,13,2,6,2,1,1,4064,0,50,1,1
4591,25,3,210184,3,7,5,7,4,1,1,0,0,40,1,1
4593,47,3,124973,8,11,2,2,2,1,1,15024,0,50,1,2
4594,23,3,182117,7,12,1,5,4,1,1,0,0,60,1,1
4595,42,3,220049,2,9,2,6,2,2,1,0,0,40,1,2
4596,39,2,247975,6,10,1,7,1,3,1,0,0,30,1,1
4597,55,3,50164,10,16,2,2,2,1,1,0,0,60,1,2
4598,24,1,123160,4,14,4,4,1,3,2,0,0,10,29,1
4600,53,3,79324,2,9,2,7,2,1,1,0,0,40,1,2
4601,44,3,129100,3,7,5,5,5,2,2,0,0,60,1,1
4602,40,3,210275,2,9,5,8,5,2,2,0,0,40,1,1
4603,48,3,189462,6,10,2,7,2,1,1,7688,0,40,1,2
4604,26,3,171114,8,11,5,1,5,1,2,0,0,35,1,1
4605,22,3,201799,2,9,1,6,4,1,2,0,0,40,1,1
4608,43,3,191149,2,9,3,2,1,1,2,0,0,40,1,1
4609,37,5,34173,2,9,2,5,3,1,2,0,0,25,1,1
4610,30,3,350979,2,9,2,7,2,3,1,0,0,40,21,1
4611,41,3,147314,2,9,2,6,2,4,1,0,0,50,1,1
4612,38,3,136081,11,15,2,4,2,1,1,0,0,60,1,2
4614,42,2,373403,2,9,2,9,2,1,1,0,0,50,1,1
4615,20,3,120601,2,9,1,8,4,2,1,0,0,40,1,1
4616,36,3,130926,1,13,3,1,1,1,2,3674,0,40,1,1
4617,32,4,72338,8,11,1,4,6,3,1,0,0,40,1,1
4618,27,3,129624,1,13,2,2,2,1,1,0,0,40,1,2
4619,25,1,328697,6,10,3,13,6,1,1,0,0,45,1,1
4620,40,3,191196,4,14,1,2,1,1,1,0,0,40,1,1
4622,49,3,110243,1,13,2,2,2,1,1,0,0,45,1,2
4623,17,3,181580,3,7,1,5,4,1,2,0,0,16,1,1
4624,29,3,89030,2,9,1,6,5,1,2,0,0,40,1,1
4625,47,3,345493,11,15,2,4,2,3,1,99999,0,55,22,2
4626,24,2,277700,6,10,5,3,4,1,1,0,0,45,1,1
4628,29,3,250679,2,9,1,7,1,1,1,0,0,40,1,1
4629,45,3,168837,6,10,2,1,3,1,2,0,0,24,11,2
4630,30,3,142675,16,8,2,7,2,1,1,0,0,50,1,1
4631,19,3,299050,6,10,1,1,4,1,1,0,0,20,1,1
4632,59,3,107833,13,6,2,8,2,1,1,0,1485,40,1,2
4633,47,3,121958,9,4,4,5,5,1,2,0,0,30,1,1
4634,41,3,282948,6,10,2,11,2,2,1,3137,0,40,1,1
4635,28,3,176683,7,12,1,4,4,1,1,0,0,40,27,1
4636,46,3,34377,7,12,2,7,2,1,1,0,0,40,1,2
4637,40,2,209833,6,10,2,7,2,1,1,0,0,60,1,1
4638,66,1,41506,13,6,3,5,1,2,2,0,0,40,1,1
4640,44,2,147206,6,10,1,7,4,1,1,0,0,12,1,1
4641,58,2,93664,2,9,2,2,2,1,1,15024,0,60,1,2
4642,21,3,315065,9,4,1,5,6,1,1,0,0,48,6,1
4643,59,3,381851,5,5,7,5,5,2,2,0,0,40,1,1
4644,35,5,185769,6,10,2,5,2,1,1,0,0,40,1,1
4645,45,3,186272,5,5,2,1,2,2,1,5178,0,40,1,2
4646,30,3,312667,2,9,2,8,2,1,1,0,0,40,1,1
4647,33,3,343925,2,9,1,3,1,2,1,0,0,40,3,1
4648,26,3,195994,6,10,1,6,1,1,2,0,0,15,1,1
4649,48,3,398843,6,10,5,6,5,2,2,0,0,35,1,1
4650,31,3,73514,2,9,1,6,4,3,2,0,0,40,1,1
4651,36,3,288049,2,9,2,2,2,1,1,0,0,45,1,1
4652,48,3,54759,2,9,3,4,5,1,2,0,0,38,1,1
4653,30,3,155343,2,9,2,7,2,1,1,5013,0,40,1,1
4654,33,3,401104,2,9,2,3,2,1,1,0,0,50,1,2
4657,53,3,113995,1,13,2,2,2,1,1,0,0,45,1,2
4659,38,3,111499,6,10,2,8,2,1,1,7298,0,50,1,2
4660,34,3,34374,6,10,1,5,1,1,1,0,0,50,1,1
4661,45,3,162187,1,13,2,6,2,1,1,0,0,52,1,2
4662,33,5,147654,8,11,2,4,2,1,1,0,0,60,1,1
4663,35,3,182467,8,11,2,7,3,1,2,0,0,44,1,1
4664,22,3,183970,2,9,1,3,4,2,1,0,0,40,1,1
4665,35,3,332588,2,9,3,5,5,1,2,0,0,30,1,1
4666,45,3,26781,2,9,2,4,2,4,1,0,0,8,1,1
4667,17,3,48610,3,7,1,9,4,1,1,0,0,45,1,1
4668,50,3,162632,2,9,2,2,2,1,1,0,0,45,1,1
4669,38,5,91711,1,13,2,4,2,1,1,0,0,50,1,2
4670,33,3,198003,6,10,2,7,2,1,1,7298,0,50,1,2
4672,25,3,262778,1,13,1,6,1,1,2,6849,0,50,1,1
4673,64,3,102470,2,9,2,7,2,1,1,0,0,40,1,1
4674,62,2,123170,6,10,2,2,2,1,1,0,0,10,1,1
4675,32,3,164243,2,9,2,11,2,1,1,0,0,60,1,2
4676,17,3,262511,3,7,1,6,4,1,1,0,0,20,1,1
4677,61,3,51170,2,9,2,7,2,1,1,0,0,55,1,1
4678,40,1,91949,10,16,1,4,1,2,2,0,0,40,1,1
4679,21,3,123727,2,9,1,2,6,1,2,0,0,40,1,1
4680,39,3,173175,1,13,2,2,2,1,1,15024,0,50,1,2
4681,35,2,120301,6,10,2,2,2,1,1,0,0,45,1,1
4682,29,3,250967,8,11,2,4,2,1,1,0,0,40,1,1
4683,27,4,285432,7,12,1,8,1,2,1,0,0,40,1,1
4684,20,3,36235,7,12,1,1,1,1,2,0,0,40,1,1
4686,51,5,110965,4,14,1,4,4,1,1,0,0,40,1,1
4687,45,3,123283,2,9,5,10,5,2,2,0,0,15,1,1
4689,31,3,152940,6,10,2,7,2,1,1,0,0,40,1,1
4690,29,3,376680,2,9,1,11,4,2,1,0,0,40,1,1
4691,56,3,231232,1,13,2,1,2,1,1,0,0,30,11,1
4692,55,2,168625,6,10,3,11,1,1,2,0,0,12,1,2
4693,26,3,33939,6,10,1,11,4,1,1,0,0,20,1,1
4694,46,3,155659,6,10,2,7,2,1,1,15024,0,45,1,2
4695,32,5,190228,2,9,2,5,2,1,1,0,0,40,1,1
4696,28,3,216178,2,9,2,6,2,1,1,0,0,40,1,1
4697,27,3,587310,9,4,1,5,6,1,1,0,0,35,28,1
4698,23,3,155919,5,5,4,7,1,1,1,0,0,40,6,1
4699,59,3,227386,13,6,2,7,2,1,1,0,0,40,1,1
4700,26,3,138152,16,8,1,7,6,5,1,0,0,48,28,1
4701,36,3,167482,13,6,1,3,1,1,1,0,0,40,1,1
4702,18,3,57957,2,9,1,6,4,1,2,0,0,15,1,1
4703,33,3,157747,5,5,3,3,1,1,1,0,0,70,1,1
4704,60,2,88570,8,11,2,8,3,1,2,0,0,15,12,2
4705,40,3,273308,2,9,3,10,5,1,2,0,0,48,6,1
4706,48,3,216292,2,9,2,9,2,1,1,0,0,43,1,1
4707,27,2,131298,13,6,2,7,2,1,1,0,0,48,1,1
4708,19,3,386378,6,10,1,5,4,1,1,0,0,20,1,1
4709,38,3,179668,1,13,2,4,2,1,1,0,0,50,1,2
4710,26,3,210812,6,10,3,7,1,1,1,0,0,43,1,1
4711,45,4,311671,8,11,2,13,2,1,1,3908,0,40,1,1
4712,20,3,215247,6,10,1,1,4,1,2,0,0,20,1,1
4713,32,4,125856,2,9,3,7,5,1,1,0,0,40,1,1
4714,22,3,74631,6,10,1,3,4,1,2,0,0,13,1,1
4715,22,3,24008,2,9,1,1,1,1,1,0,0,40,1,1
4716,38,1,354591,2,9,1,5,5,2,2,114,0,38,1,1
4717,34,3,155343,2,9,2,7,2,1,1,0,1848,50,1,2
4718,46,3,308334,14,2,7,5,5,5,2,0,0,30,6,1
4719,39,3,245361,1,13,3,2,1,1,2,0,0,25,1,1
4720,79,2,158319,2,9,7,5,1,1,2,0,0,24,1,1
4722,24,3,314823,2,9,1,6,4,1,1,0,0,40,25,1
4723,31,3,211334,6,10,2,7,2,1,1,2407,0,65,1,1
4724,37,2,73199,1,13,2,6,2,3,1,3137,0,77,38,1
4725,23,3,126550,2,9,1,7,6,1,1,0,0,40,1,1
4726,31,3,260782,6,10,2,8,2,1,1,0,1579,45,26,1
4727,29,3,114224,1,13,2,4,2,1,1,0,0,40,1,2
4728,22,1,64292,1,13,1,4,4,1,2,0,0,43,1,1
4730,55,5,219775,2,9,3,5,5,1,2,0,0,38,1,1
4731,43,3,212894,2,9,3,7,6,1,1,0,0,40,1,1
4732,23,3,260019,9,4,1,9,5,5,1,0,0,36,6,1
4733,29,3,228075,2,9,1,1,5,1,1,0,0,35,6,1
4734,22,3,239806,8,11,1,5,6,1,2,0,0,40,6,1
4735,22,3,324637,6,10,1,6,1,1,1,0,0,42,1,1
4736,25,3,163620,2,9,2,2,2,1,1,7298,0,84,1,2
4737,29,3,194200,6,10,1,10,4,1,1,0,0,45,1,1
4738,25,1,129200,6,10,1,8,1,2,1,0,0,40,1,1
4739,33,4,207172,2,9,1,2,1,1,2,0,0,40,1,1
4740,33,3,135312,1,13,1,4,1,1,1,0,0,40,1,2
4741,31,3,100734,10,16,1,4,1,1,2,0,0,28,1,1
4742,30,5,226443,4,14,2,4,2,1,1,0,1887,45,1,2
4743,55,3,110871,1,13,2,6,2,1,1,0,0,40,1,1
4744,36,3,192704,16,8,1,2,1,1,1,4650,0,50,1,1
4746,28,3,78870,1,13,1,6,1,1,1,8614,0,40,1,2
4747,42,3,107762,4,14,2,4,2,1,1,0,0,40,1,2
4748,51,3,183611,7,12,3,2,5,1,1,0,0,55,12,1
4749,62,5,249078,1,13,3,4,1,2,2,0,0,40,1,1
4750,65,7,208452,6,10,2,6,2,1,1,0,0,35,1,2
4751,23,3,302195,1,13,2,4,2,1,1,0,0,40,1,1
4753,47,3,379118,9,4,2,7,2,2,1,0,0,60,1,2
4754,50,7,174855,2,9,3,2,5,1,2,0,0,40,1,1
4756,32,2,39369,1,13,2,7,2,1,1,0,0,40,1,1
4757,37,4,196348,6,10,2,10,2,1,1,0,0,40,1,1
4758,31,3,340917,2,9,1,7,5,1,1,14344,0,40,1,2
4759,76,3,97077,13,6,7,6,5,2,2,0,0,12,1,1
4760,54,3,200098,1,13,3,6,1,2,2,0,0,60,1,1
4761,32,4,127651,1,13,2,4,2,1,1,0,0,40,1,2
4762,31,3,315128,6,10,1,1,1,1,2,0,0,52,1,1
4763,31,4,206823,1,13,3,13,1,1,1,0,0,50,1,2
4764,65,2,316093,11,15,3,4,1,1,1,0,1668,40,1,1
4765,30,3,112115,2,9,2,10,2,1,1,0,0,60,40,2
4767,21,3,250051,6,10,1,4,4,1,2,0,0,10,1,1
4768,40,4,298635,4,14,2,11,2,3,1,0,1902,40,14,2
4769,26,1,109193,6,10,1,7,1,1,2,0,0,40,1,1
4770,18,3,130849,3,7,1,5,4,1,2,0,0,8,1,1
4771,34,5,43959,2,9,2,5,2,1,1,0,0,50,1,1
4773,44,2,27242,6,10,1,9,4,1,1,0,0,60,1,1
4774,30,3,53158,7,12,1,11,1,1,2,0,0,40,1,1
4775,36,2,206520,1,13,1,7,4,1,1,0,0,40,1,1
4776,31,3,164190,6,10,2,4,2,1,1,0,0,50,1,2
4777,22,3,287988,6,10,1,6,1,1,1,0,0,20,1,1
4779,23,3,83891,2,9,1,6,4,3,1,0,0,40,1,1
4780,49,3,65087,4,14,2,2,2,1,1,15024,0,50,1,2
4781,39,2,363418,1,13,5,7,4,1,1,0,0,35,1,1
4783,19,3,278870,6,10,1,3,4,1,1,0,0,16,1,1
4784,30,3,174789,7,12,2,2,2,1,1,0,1848,50,1,2
4785,25,3,228608,6,10,1,7,6,3,2,0,0,40,18,1
4787,46,3,263568,2,9,2,10,2,1,1,0,0,40,1,1
4788,37,3,117381,4,14,2,4,2,1,1,0,0,45,1,1
4789,41,4,83411,2,9,2,5,2,1,1,0,0,40,1,1
4790,40,2,49156,6,10,2,4,2,1,1,0,0,20,1,1
4791,44,3,421449,2,9,3,1,5,1,2,0,0,40,1,1
4792,32,3,238944,2,9,2,10,2,1,1,0,0,40,1,1
4793,58,3,188982,2,9,2,3,2,2,1,0,0,20,1,2
4794,48,3,175925,2,9,2,10,2,1,1,0,0,48,1,1
4795,34,3,164190,1,13,2,2,2,1,1,0,0,40,1,1
4796,29,3,232914,8,11,1,1,4,2,2,0,0,40,1,1
4797,46,7,120121,1,13,2,6,2,1,1,0,0,50,1,2
4798,36,5,180805,2,9,1,8,1,3,1,0,0,40,1,1
4799,59,5,161944,1,13,1,1,1,1,1,0,0,38,1,1
4800,29,3,319149,16,8,2,8,2,1,1,0,0,40,6,1
4802,25,3,290528,2,9,2,10,2,1,1,0,0,40,1,1
4803,27,3,123984,7,12,1,5,1,3,2,0,0,35,14,1
4804,48,3,34186,2,9,2,9,2,1,1,0,0,70,1,1
4805,51,4,282680,10,16,1,4,1,1,2,0,1564,70,1,2
4806,36,3,183892,2,9,3,8,1,1,1,8614,0,45,1,2
4807,42,5,195124,3,7,3,6,5,1,1,7430,0,50,8,2
4808,49,1,55938,1,13,2,1,2,1,1,0,0,40,1,2
4809,33,3,209900,6,10,1,11,4,1,1,0,0,20,1,1
4810,40,3,179717,1,13,3,6,1,1,1,0,1564,60,1,2
4811,26,3,150361,1,13,1,4,1,1,2,0,0,40,1,1
4813,59,3,252714,2,9,2,10,2,1,1,0,0,30,15,1
4814,30,3,205204,2,9,1,1,4,1,2,0,0,40,1,1
4815,31,5,168906,7,12,2,1,3,1,2,0,0,35,1,1
4816,30,3,112115,1,13,2,2,2,1,1,0,0,50,1,2
4817,27,3,116531,1,13,1,2,1,1,2,0,0,40,1,1
4819,56,3,191917,7,12,3,1,5,1,2,4101,0,40,1,1
4820,24,3,341294,2,9,2,10,2,1,1,0,0,40,1,1
4821,47,3,216734,1,13,3,6,5,1,2,0,0,50,1,1
4822,51,3,182187,1,13,1,4,1,2,1,0,0,35,1,1
4823,34,3,424988,2,9,2,7,2,1,1,0,0,45,1,1
4824,47,3,379118,2,9,3,5,5,2,1,0,0,9,1,1
4825,47,3,168232,6,10,2,1,2,1,1,0,0,44,1,2
4826,20,3,147171,6,10,1,1,5,3,2,0,0,40,38,1
4828,31,3,193650,3,7,3,5,1,1,2,0,0,40,1,1
4829,42,3,200187,8,11,3,5,5,1,2,0,0,32,1,1
4830,52,3,188644,12,3,4,7,6,1,1,0,0,40,6,1
4831,56,3,398067,2,9,7,1,1,1,2,0,0,40,1,1
4832,53,3,29658,2,9,2,7,2,1,1,0,0,40,1,2
4833,26,3,154966,6,10,2,6,2,1,1,0,0,50,1,2
4834,81,3,364099,6,10,3,1,1,1,2,0,0,20,1,1
4836,57,4,97837,6,10,3,4,1,1,1,0,0,48,1,2
4837,34,3,117983,2,9,1,1,1,1,2,0,0,40,1,1
4839,24,3,64167,8,11,1,11,5,2,2,0,0,40,1,1
4840,20,3,315877,2,9,1,5,5,1,1,0,2001,40,1,1
4841,68,4,232151,6,10,3,1,6,2,2,2346,0,40,1,1
4842,60,3,225526,2,9,5,6,1,1,2,0,0,32,1,1
4843,37,4,289653,6,10,2,7,2,1,1,0,0,40,1,1
4844,25,3,179462,9,4,1,3,5,1,1,0,0,40,1,1
4845,36,4,67317,2,9,2,1,2,1,1,0,0,40,1,1
4846,45,3,77764,7,12,2,7,2,1,1,0,0,40,1,1
4847,34,3,253438,6,10,2,2,2,1,1,0,0,60,1,2
4848,31,3,150309,1,13,5,2,1,1,2,0,0,70,1,1
4849,47,2,83064,1,13,2,9,2,1,1,0,0,60,1,1
4850,60,2,376973,2,9,2,7,2,1,1,0,0,42,1,2
4851,75,3,311184,1,13,2,2,2,1,1,0,0,24,1,1
4852,43,5,159449,6,10,2,13,2,1,1,0,0,40,1,1
4853,18,3,168288,2,9,1,3,4,1,1,0,0,40,1,1
4854,25,3,74883,1,13,1,11,1,3,2,0,1092,40,14,1
4855,20,3,275190,2,9,1,1,4,1,2,0,0,40,1,1
4856,32,3,189838,2,9,1,6,1,1,2,0,0,50,1,1
4857,57,7,101338,1,13,2,2,2,1,1,0,0,20,1,1
4858,43,3,331894,6,10,2,8,2,1,1,0,0,60,1,2
4859,18,2,40293,2,9,1,9,6,1,1,0,0,40,1,1
4860,41,5,88904,1,13,5,4,5,2,2,0,0,40,1,1
4861,48,3,145041,2,9,1,10,6,1,1,0,0,40,25,1
4862,35,3,46385,2,9,2,8,2,1,1,5178,0,90,1,2
4863,41,1,363591,8,11,2,2,2,1,1,0,0,40,1,1
4864,23,3,183327,2,9,1,7,4,2,2,0,1594,20,1,1
4865,32,1,182556,1,13,2,13,2,1,1,0,1887,45,1,2
4866,33,3,267859,2,9,1,7,4,1,1,0,0,40,26,1
4867,58,3,190747,2,9,2,10,2,1,1,0,0,40,1,1
4868,22,3,162869,6,10,1,6,6,1,1,0,0,65,1,1
4869,33,3,141229,6,10,3,5,1,1,2,0,0,50,1,1
4870,42,2,174216,11,15,2,4,2,1,1,0,0,38,1,2
4871,25,3,366416,2,9,1,1,4,1,2,0,0,40,1,1
4872,39,3,172538,2,9,2,4,2,1,1,0,0,50,1,2
4873,35,3,193026,1,13,2,6,2,1,1,0,0,45,1,2
4874,50,3,184424,6,10,2,1,3,1,2,0,1902,38,1,2
4875,49,5,337768,4,14,2,2,2,1,1,0,0,50,1,2
4876,25,5,179059,1,13,1,4,4,1,1,0,0,40,1,1
4877,47,4,99549,6,10,3,1,5,2,2,0,0,40,1,1
4878,46,3,72619,6,10,2,2,3,1,2,0,0,40,1,2
4879,42,1,55764,7,12,3,4,1,2,1,0,0,40,1,1
4880,37,3,30267,3,7,1,8,1,1,1,0,0,60,1,2
4881,25,3,308144,1,13,1,7,1,1,1,0,0,40,6,1
4882,29,3,206351,13,6,2,7,2,1,1,5013,0,40,1,1
4883,26,3,282304,6,10,1,6,1,1,1,0,0,45,1,1
4885,45,7,142719,1,13,2,2,2,1,1,0,0,40,1,2
4886,34,3,114973,2,9,5,2,5,1,2,0,0,30,1,1
4887,33,4,159548,7,12,1,1,5,2,2,0,0,40,1,1
4888,43,3,91209,1,13,2,2,2,1,1,0,0,40,1,2
4889,28,3,196564,2,9,2,7,2,1,1,0,0,45,1,1
4890,51,2,149220,6,10,2,9,2,1,1,0,0,75,1,1
4891,21,3,169699,6,10,1,5,1,1,2,0,0,35,1,1
4892,23,3,218215,7,12,1,5,4,1,2,0,0,35,1,1
4893,30,3,156718,2,9,1,11,1,1,2,0,0,40,1,1
4894,46,3,55720,4,14,2,2,2,1,1,0,0,45,1,2
4895,38,7,257250,2,9,1,9,1,1,1,0,0,50,1,1
4896,20,3,194630,2,9,1,6,1,1,1,0,0,40,1,1
4897,36,3,398931,1,13,2,4,2,1,1,0,1485,50,1,2
4898,37,2,362062,11,15,2,4,2,1,1,99999,0,50,1,2
4899,44,5,101593,4,14,1,4,1,1,1,0,1876,42,1,1
4900,33,3,196266,2,9,2,7,2,1,1,0,0,40,1,2
4901,45,5,197332,1,13,1,2,1,1,1,0,0,40,1,1
4902,47,3,97842,6,10,2,7,2,1,1,0,0,40,1,1
4903,54,3,86837,2,9,2,7,2,3,1,0,1902,40,1,2
4904,17,3,57324,13,6,1,5,4,1,1,0,0,30,1,1
4905,43,3,116852,2,9,2,2,3,1,2,0,0,36,24,2
4906,45,3,154430,1,13,7,4,1,1,2,10520,0,50,1,2
4907,37,3,38468,6,10,1,1,1,1,2,0,0,40,1,1
4908,44,5,188808,8,11,2,7,2,1,1,0,0,40,1,2
4909,55,5,177163,4,14,7,4,5,1,2,914,0,50,1,1
4910,41,3,187322,2,9,2,10,2,1,1,0,0,48,1,1
4911,23,3,107578,1,13,1,1,4,1,2,2174,0,40,1,1
4912,38,3,168680,6,10,1,1,4,2,2,0,0,40,1,1
